,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,eerste_kleur,tweede_kleur,aantal_cilinders,massa_ledig_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,europese_voertuigcategorie,plaats_chassisnummer,type_gasinstallatie,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,technische_max_massa_voertuig,volgnummer_wijziging_eu_typegoedkeuring,maximum_massa_samenstelling,bruto_bpm,aantal_zitplaatsen,cilinderinhoud,toegestane_maximum_massa_voertuig,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,catalogusprijs,type,typegoedkeuringsnummer,variant,uitvoering,aantal_rolstoelplaatsen,zuinigheidsclassificatie,maximum_ondersteunende_snelheid,maximale_constructiesnelheid
33,00KDJ9,Personenauto,BMW,3ER REIHE,20221023,20190810,stationwagen,BLAUW,Niet geregistreerd,4,1405,1505,20091023,20091023,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,276,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-10-23T00:00:00.000,2019-08-10T00:00:00.000,2009-10-23T00:00:00.000,2009-10-23T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,1970,0,3295,8020,5,1995,1970,695,1250,,390L,e1*2001/116*0308*11,US31,AA,0,A,,
34,00KFT5,Personenauto,BMW,3ER REIHE,20221223,20091102,sedan,BLAUW,Niet geregistreerd,4,1405,1505,20091102,20091102,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,276,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-12-23T00:00:00.000,2009-11-02T00:00:00.000,2009-11-02T00:00:00.000,2009-11-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,1950,0,3625,8917,5,1995,1950,745,1600,40306,390L,e1*2001/116*0308*10,PN11,5C,0,A,,
35,00KPP1,Personenauto,BMW,1ER REIHE,20230331,20111129,stationwagen,BLAUW,Niet geregistreerd,4,1240,1340,20100331,20100331,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.08,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-03-31T00:00:00.000,2011-11-29T00:00:00.000,2010-03-31T00:00:00.000,2010-03-31T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1765,0,3040,5501,5,1995,1765,670,1200,30560,187,e1*2001/116*0287*16,UB91,AJ,0,B,,
36,00KRP5,Personenauto,BMW,3ER REIHE,20230125,20220911,coupe,BLAUW,Niet geregistreerd,6,1400,1500,20000426,20100118,Geen verstrekking in Open Data,Ja,2,4,M1,r. op schroefveerkoker onder motorkap,,0.09,273,Nee,Ja,Nee,2022,Geen oordeel,05,Ja,2023-01-25T00:00:00.000,2022-09-11T00:00:00.000,2000-04-26T00:00:00.000,2010-01-18T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1925,1,3700,14612,5,2793,1925,730,1700,,,e1*98/14*0112*03,BM51,12,0,,,
37,00KSK7,Personenauto,BMW,1ER REIHE,20221026,20150724,stationwagen,BLAUW,Niet geregistreerd,4,1240,1340,20100129,20100129,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.08,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-10-26T00:00:00.000,2015-07-24T00:00:00.000,2010-01-29T00:00:00.000,2010-01-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1765,0,3040,5092,4,1995,1765,670,1200,28371,187,e1*2001/116*0287*15,UB91,AI,0,B,,
38,00KXZ2,Personenauto,BMW,3ER REIHE,20230824,20220827,sedan,BLAUW,Niet geregistreerd,4,1345,1445,20100305,20100305,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.09,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-08-24T00:00:00.000,2022-08-27T00:00:00.000,2010-03-05T00:00:00.000,2010-03-05T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,1890,0,3365,8395,5,1995,1890,695,1400,44839,390L,e1*2001/116*0308*12,PG31,5A,0,B,0.00,
39,00LBR7,Personenauto,BMW,3ER REIHE,20221101,20141001,sedan,BLAUW,Niet geregistreerd,4,1335,1435,20060921,20100317,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,276,Nee,Ja,Nee,2021,Geen oordeel,05,Ja,2022-11-01T00:00:00.000,2014-10-01T00:00:00.000,2006-09-21T00:00:00.000,2010-03-17T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,452,0,1880,0,3205,1421,5,1995,1880,695,1250,,,e1*2001/116*0308*03,VA51,01,0,B,0.00,
40,00LFT4,Personenauto,BMW,118D,20221223,20220411,stationwagen,BLAUW,Niet geregistreerd,4,1285,1385,20100416,20100416,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.07,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-12-23T00:00:00.000,2022-04-11T00:00:00.000,2010-04-16T00:00:00.000,2010-04-16T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1820,0,3095,6963,4,1995,1820,690,1200,33551,1K2,e1*2007/46*0273*01,UB31,5M,0,B,0.00,
41,00LHV6,Personenauto,BMW,318 I CABRIO,20170309,20200416,cabriolet,BLAUW,Niet geregistreerd,4,1315,1415,19950102,20100506,Geen verstrekking in Open Data,Nee,2,4,M1,watergoot r.,,0.06,270,Nee,Nee,Nee,2019,Geen oordeel,05,Ja,2017-03-09T00:00:00.000,2020-04-16T00:00:00.000,1995-01-02T00:00:00.000,2010-05-06T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,1755,,3055,9817,,1796,1755,550,1300,,,,,,,,,
42,00LNF8,Personenauto,BMW,550I,20211122,20210610,sedan,BLAUW,Niet geregistreerd,8,1805,1905,20100528,20100528,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.16,297,Nee,Nee,Nee,2021,Logisch,00,Ja,2021-11-22T00:00:00.000,2021-06-10T00:00:00.000,2010-05-28T00:00:00.000,2010-05-28T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2430,0,4520,26965,5,4395,2430,750,2000,104858,5L,e1*2007/46*0363*01,FR91,5B,0,F,0.00,
43,00LNK5,Personenauto,BMW,320D,20230630,20180317,sedan,BLAUW,Niet geregistreerd,4,1395,1495,20100603,20100603,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-06-30T00:00:00.000,2018-03-17T00:00:00.000,2010-06-03T00:00:00.000,2010-06-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,1940,0,0,9436,5,1995,1940,,,48238,3L,e1*2007/46*0314*01,PP51,5A,0,A,,
44,00LSG3,Personenauto,BMW,318D,20230628,20150327,stationwagen,BLAUW,Niet geregistreerd,4,1465,1565,20100628,20100628,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.06,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-06-28T00:00:00.000,2015-03-27T00:00:00.000,2010-06-28T00:00:00.000,2010-06-28T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,2030,0,3705,9670,5,1995,2030,745,1600,47863,3K,e1*2007/46*0315*01,UT31,5C,0,A,0.00,
45,00LXK5,Personenauto,BMW,323I,20190825,20110212,cabriolet,BLAUW,Niet geregistreerd,6,980,1080,19830701,20100708,Geen verstrekking in Open Data,Ja,2,4,M1,schutbord motorruimte,,0.09,257,Nee,Nee,Nee,2017,Geen oordeel,07,Ja,2019-08-25T00:00:00.000,2011-02-12T00:00:00.000,1983-07-01T00:00:00.000,2010-07-08T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,1540,,2740,,5,2291,1540,500,1200,,,,,,,,,
46,00LZZ9,Personenauto,BMW,3ER REIHE,20230329,20211218,stationwagen,BLAUW,Niet geregistreerd,4,1405,1505,20100803,20100803,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.07,276,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-03-29T00:00:00.000,2021-12-18T00:00:00.000,2010-08-03T00:00:00.000,2010-08-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,453,0,1970,0,3295,7565,5,1995,1970,695,1250,40996,390L,e1*2001/116*0308*11,US31,AA,0,A,,
47,00NDD4,Personenauto,BMW,528I,20221125,20220822,sedan,BLAUW,Niet geregistreerd,6,1630,1730,20100810,20100810,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.11,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2022-11-25T00:00:00.000,2022-08-22T00:00:00.000,2010-08-10T00:00:00.000,2010-08-10T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2265,0,4355,15317,5,2996,2265,750,2000,77394,5L,e1*2007/46*0363*02,FS51,5B,0,B,0.00,
48,00NDX8,Personenauto,BMW,523I,20230825,20151120,sedan,BLAUW,Niet geregistreerd,6,1625,1725,20100820,20100820,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.09,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-08-25T00:00:00.000,2015-11-20T00:00:00.000,2010-08-20T00:00:00.000,2010-08-20T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2260,0,4350,14239,5,2996,2260,750,2000,71635,5L,e1*2007/46*0363*02,FS11,5B,0,B,0.00,
49,00NKH7,Personenauto,BMW,523I,20221117,20211108,sedan,BLAUW,Niet geregistreerd,6,1625,1725,20100930,20100930,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.09,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2022-11-17T00:00:00.000,2021-11-08T00:00:00.000,2010-09-30T00:00:00.000,2010-09-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2260,0,4350,12883,5,2996,2260,750,2000,64388,5L,e1*2007/46*0363*02,FS11,5B,0,B,0.00,
50,00NNS3,Personenauto,BMW,3ER REIHE,20221028,20170331,sedan,BLAUW,Niet geregistreerd,6,1345,1445,19990701,20101016,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.09,273,Nee,Ja,Nee,2021,Geen oordeel,05,Ja,2022-10-28T00:00:00.000,2017-03-31T00:00:00.000,1999-07-01T00:00:00.000,2010-10-16T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1870,1,3545,11269,5,2494,1870,720,1600,,,e1*97/27*0097*04,AM31,11,0,,,
51,00NNT2,Personenauto,BMW,1ER REIHE,20230207,20140206,stationwagen,BLAUW,Niet geregistreerd,4,1240,1340,20101015,20101015,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-02-07T00:00:00.000,2014-02-06T00:00:00.000,2010-10-15T00:00:00.000,2010-10-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1765,0,3040,5452,4,1995,1765,650,1200,29854,1K2,e1*2007/46*0273*00,UK31,5J,0,B,0.00,
52,00NTH2,Personenauto,BMW,523I,20221209,20200204,stationwagen,BLAUW,Niet geregistreerd,6,1705,1805,20101115,20101115,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,297,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-12-09T00:00:00.000,2020-02-04T00:00:00.000,2010-11-15T00:00:00.000,2010-11-15T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,491,0,2380,0,4470,14619,5,2996,2380,750,2000,72276,5K,e1*2007/46*0455*01,MT11,5B,0,B,0.00,
53,00PF82,Personenauto,BMW,3.3 LI AUTOMATIC,20240513,20220425,Niet geregistreerd,BLAUW,Niet geregistreerd,6,1495,1595,19770103,19770103,Geen verstrekking in Open Data,Ja,4,4,M1,tegen schutbord onder motorkap,,0.00,280,Nee,Nee,Nee,2022,Geen oordeel,01,Ja,2024-05-13T00:00:00.000,2022-04-25T00:00:00.000,1977-01-03T00:00:00.000,1977-01-03T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
54,00PNX8,Personenauto,BMW,118D,20221008,20171111,stationwagen,BLAUW,Niet geregistreerd,4,1285,1385,20110304,20110304,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.07,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-10-08T00:00:00.000,2017-11-11T00:00:00.000,2011-03-04T00:00:00.000,2011-03-04T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1820,0,3095,6914,5,1995,1820,690,1200,34624,1K2,e1*2007/46*0273*02,UB31,5H,0,B,0.00,
55,00PSR4,Personenauto,BMW,528I,20230508,20160506,sedan,BLAUW,Niet geregistreerd,6,1630,1730,20110325,20110325,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.11,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-05-08T00:00:00.000,2016-05-06T00:00:00.000,2011-03-25T00:00:00.000,2011-03-25T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,490,0,2265,0,4355,13262,5,2996,2265,750,2000,75510,5L,e1*2007/46*0363*04,FS51,5B,0,B,0.00,
56,00PZP6,Personenauto,BMW,520D,20230411,20180221,stationwagen,BLAUW,Niet geregistreerd,4,1690,1790,20110421,20110421,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-04-11T00:00:00.000,2018-02-21T00:00:00.000,2011-04-21T00:00:00.000,2011-04-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,491,0,2365,0,4455,12729,5,1995,2365,750,2000,66090,5K,e1*2007/46*0455*02,MX11,5B,0,B,0.00,
57,00RBZ5,Personenauto,BMW,116I,20230225,20201106,stationwagen,BLAUW,Niet geregistreerd,4,1230,1330,20110428,20110428,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.07,266,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-02-25T00:00:00.000,2020-11-06T00:00:00.000,2011-04-28T00:00:00.000,2011-04-28T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1755,0,0,4877,5,1995,1755,,,29122,1K4,e1*2007/46*0283*03,UH31,5N,0,B,,
58,00RDS6,Personenauto,BMW,1ER REIHE,20221110,20180605,stationwagen,BLAUW,Niet geregistreerd,4,1220,1320,20070726,20111111,Geen verstrekking in Open Data,Ja,4,4,M1,op r. schroefveerkoker onder motorkap,,0.06,266,Nee,Nee,Nee,2021,Geen oordeel,05,Ja,2022-11-10T00:00:00.000,2018-06-05T00:00:00.000,2007-07-26T00:00:00.000,2011-11-11T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1745,0,3020,7225,5,1596,1745,635,1200,,187,e1*2001/116*0287*10,UE11,01,0,D,,
59,00RPF5,Personenauto,BMW,116I,20221221,20161223,stationwagen,BLAUW,Niet geregistreerd,4,1220,1320,20110630,20110630,Geen verstrekking in Open Data,Ja,2,4,M1,r. schroefveerkoker,,0.07,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-12-21T00:00:00.000,2016-12-23T00:00:00.000,2011-06-30T00:00:00.000,2011-06-30T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1745,0,0,4991,5,1995,1745,,,29950,1K2,e1*2007/46*0273*02,UK31,5N,0,B,,
60,00RST4,Personenauto,BMW,535I,20230926,20201030,stationwagen,BLAUW,Niet geregistreerd,6,1745,1845,20110721,20110721,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.12,297,Nee,Nee,Nee,2022,Logisch,00,Ja,2023-09-26T00:00:00.000,2020-10-30T00:00:00.000,2011-07-21T00:00:00.000,2011-07-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,491,0,2420,0,4510,17136,5,2979,2420,750,2000,81376,5K,e1*2007/46*0455*02,MU71,5B,0,C,0.00,
61,00RVF2,Personenauto,BMW,118I,20230729,20180713,stationwagen,BLAUW,Niet geregistreerd,4,1250,1350,20110729,20110729,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,266,Nee,Nee,Nee,2022,Geen oordeel,07,Ja,2023-07-29T00:00:00.000,2018-07-13T00:00:00.000,2011-07-29T00:00:00.000,2011-07-29T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1775,0,0,5436,5,1995,1775,,,33183,1K4,e1*2007/46*0283*03,UE51,5N,0,B,,
62,00RVV6,Personenauto,BMW,3ER REIHE,20220721,20171104,coupe,BLAUW,Niet geregistreerd,6,1440,1540,20010817,20110806,Geen verstrekking in Open Data,Ja,2,4,M1,r. op schroefveerkoker onder motorkap,,0.11,273,Nee,Nee,Nee,2021,Geen oordeel,05,Ja,2022-07-21T00:00:00.000,2017-11-04T00:00:00.000,2001-08-17T00:00:00.000,2011-08-06T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,449,0,1965,1,3740,12747,5,2979,1965,730,1700,,,e1*98/14*0112*05,BN51,02,0,E,,
63,00RXP7,Personenauto,BMW,528I,20221021,20151023,stationwagen,BLAUW,Niet geregistreerd,6,1720,1820,20110819,20110819,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.10,297,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-10-21T00:00:00.000,2015-10-23T00:00:00.000,2011-08-19T00:00:00.000,2011-08-19T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,491,0,2395,0,4485,13539,5,2996,2395,750,2000,74227,5K,e1*2007/46*0455*02,MY51,5B,0,B,0.00,
64,00RZP5,Personenauto,BMW,118I,20221208,20180926,stationwagen,BLAUW,Niet geregistreerd,4,1250,1350,20110902,20110902,Geen verstrekking in Open Data,Ja,4,4,M1,r. motorruimte,,0.08,266,Nee,Nee,Nee,2021,Logisch,00,Ja,2022-12-08T00:00:00.000,2018-09-26T00:00:00.000,2011-09-02T00:00:00.000,2011-09-02T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,424,0,1775,0,0,5496,5,1995,1775,,,33618,1K4,e1*2007/46*0283*02,UE51,5N,0,B,,
65,00SBP4,Personenauto,BMW,325E K6,20240211,20220228,sedan,BLAUW,Niet geregistreerd,6,1140,1240,19861205,20110830,Geen verstrekking in Open Data,Ja,4,4,M1,r. watergoot by motorruimte,,0.07,257,Nee,Nee,Nee,2022,Geen oordeel,05,Ja,2024-02-11T00:00:00.000,2022-02-28T00:00:00.000,1986-12-05T00:00:00.000,2011-08-30T00:00:00.000,0,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0,0,0,0,1600,0,0,,5,2693,1600,500,1200,,,,,,,,,
