;kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;bruto_bpm;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;cilinderinhoud;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;maximum_massa_trekken_ongeremd;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;catalogusprijs;wam_verzekerd;laadvermogen;aanhangwagen_autonoom_geremd;aanhangwagen_middenas_geremd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_ondersteunende_snelheid;oplegger_geremd;vervaldatum_tachograaf;vervaldatum_tachograaf_dt;type_gasinstallatie;maximum_trekken_massa_geremd;maximale_constructiesnelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt
767;7VVP79;Bedrijfsauto;RENAULT;MASTER;20230507;20120828;11820;gesloten opbouw;3;N.v.t.;N.v.t.;4;2299;2700;3500;2800;750;20120507;20120507;Geen verstrekking in Open Data;48269;Ja;800;3000;3000;0;4;0;0;0;220;N1;r. deurstyl;3500;0;0;0;0;0;0.03;433;Nee;Nee;Nee;6500;0;2022;Logisch;00;Ja;2023-05-07T00:00:00.000;2012-08-28T00:00:00.000;2012-05-07T00:00:00.000;2012-05-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
768;7VVP81;Bedrijfsauto;MERCEDES-BENZ;SPRINTER;20231005;20220407;12573;voor vervoer voertuigen;3;N.v.t.;N.v.t.;4;2143;2715;3500;2815;750;20120507;20120507;Geen verstrekking in Open Data;51401;Ja;785;2000;2000;0;4;0;0;0;220;N1;schutbord motorruimte;3500;0;0;0;0;0;0.04;433;Nee;Nee;Nee;5500;0;2022;Logisch;00;Ja;2023-10-05T00:00:00.000;2022-04-07T00:00:00.000;2012-05-07T00:00:00.000;2012-05-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
769;7VVP83;Bedrijfsauto;MERCEDES-BENZ;SPRINTER;20230310;20220907;12903;open wagen;7;N.v.t.;N.v.t.;4;2143;2300;3500;2400;750;20120508;20120508;Geen verstrekking in Open Data;52773;Ja;1200;3500;3500;0;4;0;0;0;210;N1;schutbord motorruimte;3500;0;0;0;0;0;0.05;433;Nee;Nee;Nee;7000;0;2022;Logisch;00;Ja;2023-03-10T00:00:00.000;2022-09-07T00:00:00.000;2012-05-08T00:00:00.000;2012-05-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
770;7VVP84;Bedrijfsauto;MERCEDES-BENZ;VITO;20230705;20171115;15420;gesloten opbouw;6;N.v.t.;N.v.t.;6;2987;2054;2800;2154;750;20120515;20120515;Geen verstrekking in Open Data;63231;Ja;746;2500;2500;0;4;0;0;501;191;N1;schutbord motorruimte;2800;639/4;e1*2007/46*0458*02;VAB61280N;2A1G2S36;0;0.08;320;Nee;Ja;Nee;5100;0;2022;Logisch;00;Ja;2023-07-05T00:00:00.000;2017-11-15T00:00:00.000;2012-05-15T00:00:00.000;2012-05-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
771;7VVP86;Bedrijfsauto;MERCEDES-BENZ;VITO;20230523;20200928;16105;gesloten opbouw;6;N.v.t.;N.v.t.;6;2987;2085;2800;2185;750;20120511;20120511;Geen verstrekking in Open Data;66080;Ja;715;2000;2000;0;4;0;0;501;191;N1;schutbord motorruimte;2800;639/4;e1*2007/46*0458*02;VAB61280N;2A1G2T26;0;0.08;320;Nee;Ja;Nee;4800;0;2022;Logisch;00;Ja;2023-05-23T00:00:00.000;2020-09-28T00:00:00.000;2012-05-11T00:00:00.000;2012-05-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
772;7VVP87;Bedrijfsauto;IVECO;40C18D/T EURO 4 LD;20230607;20210323;13436;opleggertrekker;7;N.v.t.;N.v.t.;4;2998;1940;3500;2040;0;20120607;20120607;Geen verstrekking in Open Data;54985;Ja;0;0;0;0;4;0;0;0;213;N1;r. balk by vooras;3500;DAILY S2006 N1;nl*2001/116*0144*04;CQF1C40C;18E4R1B;0;0.06;375;Nee;Nee;Nee;10000;0;2022;Logisch;00;Ja;2023-06-07T00:00:00.000;2021-03-23T00:00:00.000;2012-06-07T00:00:00.000;2012-06-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;7800;20231230;2023-12-30T00:00:00.000;0;0;0;0;0
773;7VVP93;Bedrijfsauto;OPEL;VIVARO;20230710;20120802;9230;gesloten opbouw;6;N.v.t.;N.v.t.;4;1995;1860;3040;1960;750;20110606;20120508;Geen verstrekking in Open Data;37485;Ja;1180;2000;2000;0;4;0;0;0;190;N1;tegen deurdorpel by r. voorzitting;3040;0;0;0;0;0;0.04;350;Nee;Nee;Nee;4960;0;2022;Geen oordeel;05;Ja;2023-07-10T00:00:00.000;2012-08-02T00:00:00.000;2011-06-06T00:00:00.000;2012-05-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
774;7VVP94;Bedrijfsauto;RENAULT;MASTER;20230520;20220818;9805;gesloten opbouw;3;N.v.t.;N.v.t.;4;2299;1913;3500;2013;750;20120516;20120516;Geen verstrekking in Open Data;25285;Ja;1587;2500;2500;0;4;0;0;505;207;N1;r. deurdorpel;3500;MF;e2*2007/46*0023*14;MFFED;MFFEDA;1;0.05;318;Nee;Nee;Nee;6000;0;2022;Logisch;00;Ja;2023-05-20T00:00:00.000;2022-08-18T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
775;7VVP95;Bedrijfsauto;OPEL;VIVARO;20221114;20161126;9230;gesloten opbouw;6;N.v.t.;N.v.t.;4;1995;1860;3040;1960;750;20110606;20120508;Geen verstrekking in Open Data;37485;Ja;1180;2000;2000;0;4;0;0;0;190;N1;tegen deurdorpel by r. voorzitting;3040;0;0;0;0;0;0.04;350;Nee;Nee;Nee;4960;0;2021;Geen oordeel;05;Ja;2022-11-14T00:00:00.000;2016-11-26T00:00:00.000;2011-06-06T00:00:00.000;2012-05-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
776;7VVP97;Bedrijfsauto;LAND ROVER;RANGE ROVER;20230421;20220411;23492;gesloten opbouw;2;N.v.t.;N.v.t.;8;3628;2570;3200;2670;750;20071130;20120508;Geen verstrekking in Open Data;0;Ja;630;3500;3500;0;4;0;0;0;196;N1;r. op schroefveerkoker onder motorkap;3200;0;0;0;0;0;0.07;288;Nee;Nee;Nee;6700;0;2022;Onlogisch;04;Ja;2023-04-21T00:00:00.000;2022-04-11T00:00:00.000;2007-11-30T00:00:00.000;2012-05-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
777;7VVR00;Bedrijfsauto;FORD;TRANSIT CONNECT;20221019;20180615;5773;gesloten opbouw;2;N.v.t.;N.v.t.;4;1753;1363;2040;1463;730;20120521;20120521;Geen verstrekking in Open Data;23177;Ja;677;1200;1200;0;4;0;0;432;180;N1;r. bodemplaat by voorzitting;2040;PT2;e1*2007/46*0271*02;P7PBA;B2ACBH;0;0.04;267;Nee;Nee;Nee;2840;0;2021;Logisch;00;Ja;2022-10-19T00:00:00.000;2018-06-15T00:00:00.000;2012-05-21T00:00:00.000;2012-05-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
778;7VVR01;Bedrijfsauto;FORD;TRANSIT CONNECT;20230908;20170828;5566;gesloten opbouw;2;N.v.t.;N.v.t.;4;1753;1363;2040;1463;730;20120521;20120521;Geen verstrekking in Open Data;22315;Ja;677;1200;1200;0;4;0;0;432;180;N1;r. bodemplaat by voorzitting;2040;PT2;e1*2007/46*0271*02;P7PBA;B2ACBH;0;0.04;267;Nee;Nee;Nee;2840;0;2022;Logisch;00;Ja;2023-09-08T00:00:00.000;2017-08-28T00:00:00.000;2012-05-21T00:00:00.000;2012-05-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
779;7VVR02;Bedrijfsauto;FORD;TRANSIT 260S VAN 85DPF LR 4.23;20230107;20160930;6403;gesloten opbouw;3;N.v.t.;N.v.t.;4;2198;1620;2600;1720;750;20120522;20120522;Geen verstrekking in Open Data;25794;Ja;980;2000;2000;0;4;0;0;0;197;N1;tegen r. voorwielscherm v. vooras;2600;0;0;0;0;0;0.04;293;Nee;Nee;Nee;4500;0;2022;Logisch;00;Ja;2023-01-07T00:00:00.000;2016-09-30T00:00:00.000;2012-05-22T00:00:00.000;2012-05-22T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
780;7VVR04;Bedrijfsauto;FORD;TRANSIT/TOURNEO;20230706;20220711;8968;gesloten opbouw;3;N.v.t.;N.v.t.;4;2198;1752;2625;1852;750;20120530;20120530;Geen verstrekking in Open Data;36458;Ja;873;2000;2000;0;4;0;0;0;197;N1;r. voorwielscherm by vooras;2625;FAE6;e1*2007/46*0243*02;CYFA1A;A3ESEF;0;0.05;293;Nee;Nee;Nee;4625;0;2022;Logisch;00;Ja;2023-07-06T00:00:00.000;2022-07-11T00:00:00.000;2012-05-30T00:00:00.000;2012-05-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
781;7VVR07;Bedrijfsauto;TOYOTA;TOYOTA  LAND CRUISER VAN;20230821;20190823;16834;gesloten opbouw;2;N.v.t.;N.v.t.;4;2982;2010;2600;2110;750;20120611;20120611;Geen verstrekking in Open Data;69110;Ja;590;3500;3500;0;4;0;0;0;189;N1;r. balk by vooras;2600;J15TM;e4*NKS*0027*01;KDJ155(MC);KDJ155L-GJAEYW(2CHRBV01);0;0.07;245;Nee;Nee;Nee;6100;0;2022;Logisch;00;Ja;2023-08-21T00:00:00.000;2019-08-23T00:00:00.000;2012-06-11T00:00:00.000;2012-06-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
782;7VVR09;Bedrijfsauto;OPEL;COMBO VAN;20230103;20120523;5862;gesloten opbouw;2;N.v.t.;N.v.t.;4;1248;1245;2020;1345;500;20120523;20120523;Geen verstrekking in Open Data;23563;Ja;775;1000;1000;0;4;0;0;0;183;N1;by bodemplaat r. voorzitting;2020;COMBO-D-VAN;e3*2007/46*0076*02;ZXC1A;A4;0;0.05;276;Nee;Nee;Nee;3020;0;2021;Logisch;00;Ja;2023-01-03T00:00:00.000;2012-05-23T00:00:00.000;2012-05-23T00:00:00.000;2012-05-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
783;7VVR10;Bedrijfsauto;OPEL;COMBO VAN;20230116;20120523;5862;gesloten opbouw;2;N.v.t.;N.v.t.;4;1248;1245;2020;1345;500;20120523;20120523;Geen verstrekking in Open Data;23563;Ja;775;1000;1000;0;4;0;0;0;183;N1;by bodemplaat r. voorzitting;2020;COMBO-D-VAN;e3*2007/46*0076*02;ZXC1A;A4;0;0.05;276;Nee;Nee;Nee;3020;0;2022;Logisch;00;Ja;2023-01-16T00:00:00.000;2012-05-23T00:00:00.000;2012-05-23T00:00:00.000;2012-05-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
784;7VVR11;Bedrijfsauto;OPEL;VIVARO;20230621;20190215;8243;gesloten opbouw;3;N.v.t.;N.v.t.;4;1995;1743;2790;1843;750;20120516;20120516;Geen verstrekking in Open Data;33459;Ja;1047;2000;2000;0;4;0;0;0;190;N1;r. balk a. vooras;2790;F7;e1*2007/46*0575*07;A0A6;E1APG3;0;0.04;310;Nee;Nee;Nee;4790;0;2022;Logisch;00;Ja;2023-06-21T00:00:00.000;2019-02-15T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
785;7VVR13;Bedrijfsauto;OPEL;VIVARO;20230627;20200508;8348;gesloten opbouw;3;N.v.t.;N.v.t.;4;1995;1743;2243;1843;750;20120516;20120516;Geen verstrekking in Open Data;33897;Ja;500;2000;2000;0;4;0;0;0;190;N1;r. balk a. vooras;2950;F7;e1*2007/46*0575*07;B1AE;E1APD3;0;0.05;310;Nee;Nee;Nee;4243;0;2022;Logisch;00;Ja;2023-06-27T00:00:00.000;2020-05-08T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
786;7VVR16;Bedrijfsauto;OPEL;MOVANO;20230716;20190711;10433;gesloten opbouw;2;N.v.t.;N.v.t.;4;2299;2014;2514;2114;750;20120515;20120515;Geen verstrekking in Open Data;42563;Ja;500;2500;2500;0;4;0;0;620;207;N1;r. deurdorpel;3500;MR;e1*2007/46*0362*06;F4BR;A1AEB2;0;0.04;433;Nee;Nee;Nee;6000;0;2022;Logisch;00;Ja;2023-07-16T00:00:00.000;2019-07-11T00:00:00.000;2012-05-15T00:00:00.000;2012-05-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
787;7VVR18;Bedrijfsauto;OPEL;COMBO VAN;20230215;20210219;5945;gesloten opbouw;2;N.v.t.;N.v.t.;4;1248;1305;2330;1405;500;20120521;20120521;Geen verstrekking in Open Data;23908;Ja;1025;1000;1000;0;4;0;0;0;183;N1;by bodemplaat r. voorzitting;2330;COMBO-D-VAN;e3*2007/46*0076*02;WXC1A;A5D;0;0.05;311;Nee;Nee;Nee;3330;0;2022;Logisch;00;Ja;2023-02-15T00:00:00.000;2021-02-19T00:00:00.000;2012-05-21T00:00:00.000;2012-05-21T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
788;7VVR20;Bedrijfsauto;OPEL;VIVARO;20230525;20210603;8007;gesloten opbouw;3;N.v.t.;N.v.t.;4;1995;1801;2950;1901;750;20120523;20120523;Geen verstrekking in Open Data;32479;Ja;1149;2000;2000;0;4;0;0;0;190;N1;r. balk a. vooras;2950;F7;e1*2007/46*0575*07;B0AE;E1ARD3;0;0.03;310;Nee;Nee;Nee;4950;0;2022;Logisch;00;Ja;2023-05-25T00:00:00.000;2021-06-03T00:00:00.000;2012-05-23T00:00:00.000;2012-05-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
789;7VVR21;Bedrijfsauto;OPEL;MOVANO;20230527;20120516;10058;gesloten opbouw;3;N.v.t.;N.v.t.;4;2299;1853;3300;1953;750;20120516;20120516;Geen verstrekking in Open Data;41003;Ja;1447;2500;2500;0;4;0;0;505;207;N1;r. deurdorpel;3300;MR;e1*2007/46*0362*06;FCDA;A1AAE3;0;0.05;318;Nee;Nee;Nee;5800;0;2022;Logisch;00;Ja;2023-05-27T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
790;7VVR22;Bedrijfsauto;OPEL;MOVANO;20230323;20220325;10420;gesloten opbouw;3;N.v.t.;N.v.t.;4;2299;1946;3300;2046;750;20120516;20120516;Geen verstrekking in Open Data;42508;Ja;1354;2500;2500;0;4;0;0;505;207;N1;r. deurdorpel;3300;MR;e1*2007/46*0362*06;F2DB;A1AXE3;0;0.04;318;Nee;Nee;Nee;5800;0;2022;Logisch;00;Ja;2023-03-23T00:00:00.000;2022-03-25T00:00:00.000;2012-05-16T00:00:00.000;2012-05-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
791;7VVR25;Bedrijfsauto;OPEL;MOVANO;20230516;20170328;10874;gesloten opbouw;7;N.v.t.;N.v.t.;4;2299;2078;3300;2178;750;20120515;20120515;Geen verstrekking in Open Data;44396;Ja;1222;2500;2500;0;4;0;0;555;207;N1;r. deurdorpel;3300;MR;e1*2007/46*0362*06;FCDC;A1ADE3;0;0.04;368;Nee;Nee;Nee;5800;0;2022;Logisch;00;Ja;2023-05-16T00:00:00.000;2017-03-28T00:00:00.000;2012-05-15T00:00:00.000;2012-05-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
792;7VVR27;Bedrijfsauto;OPEL;COMBO VAN;20230522;20170918;6149;gesloten opbouw;2;N.v.t.;N.v.t.;4;1248;1245;2020;1345;500;20120523;20120523;Geen verstrekking in Open Data;24754;Ja;775;1000;1000;0;4;0;0;0;183;N1;by bodemplaat r. voorzitting;2020;COMBO-D-VAN;e3*2007/46*0076*02;ZXC1A;A4;0;0.05;276;Nee;Nee;Nee;3020;0;2022;Logisch;00;Ja;2023-05-22T00:00:00.000;2017-09-18T00:00:00.000;2012-05-23T00:00:00.000;2012-05-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
793;7VVR28;Bedrijfsauto;OPEL;COMBO VAN;20200727;20220127;6092;gesloten opbouw;2;N.v.t.;N.v.t.;4;1248;1245;2020;1345;500;20120523;20120523;Geen verstrekking in Open Data;24519;Ja;775;1000;1000;0;4;0;0;0;183;N1;by bodemplaat r. voorzitting;2020;COMBO-D-VAN;e3*2007/46*0076*02;ZXC1A;A4;0;0.05;276;Nee;Nee;Nee;3020;0;2022;Logisch;00;Ja;2020-07-27T00:00:00.000;2022-01-27T00:00:00.000;2012-05-23T00:00:00.000;2012-05-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
794;7VVR30;Bedrijfsauto;OPEL;VIVARO;20230226;20190226;9511;gesloten opbouw;6;N.v.t.;N.v.t.;4;1995;1931;3030;2031;750;20120525;20120525;Geen verstrekking in Open Data;38731;Ja;1099;2000;2000;0;4;0;0;0;190;N1;r. balk a. vooras;3030;F7;e1*2007/46*0575*07;B0BE;E1ASD3;0;0.03;350;Nee;Nee;Nee;5030;0;2022;Logisch;00;Ja;2023-02-26T00:00:00.000;2019-02-26T00:00:00.000;2012-05-25T00:00:00.000;2012-05-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
795;7VVR31;Bedrijfsauto;RENAULT;MASCOTT 120 DXI;20220803;20210104;9792;gesloten opbouw;3;N.v.t.;N.v.t.;4;2953;2453;3500;2553;750;20070927;20120615;Geen verstrekking in Open Data;0;Ja;1047;3000;3000;0;4;0;0;0;221;N1;r. balk v. achteras;3500;0;0;0;0;0;0.03;462;Nee;Nee;Nee;7000;0;2021;Geen oordeel;05;Ja;2022-08-03T00:00:00.000;2021-01-04T00:00:00.000;2007-09-27T00:00:00.000;2012-06-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;0;0;0;0;0
796;7VVR32;Bedrijfsauto;VOLKSWAGEN;CRAFTER MULTICAB;20230721;20180104;10397;gesloten opbouw;5;N.v.t.;N.v.t.;4;1968;2028;2800;2128;750;20120515;20120515;Geen verstrekking in Open Data;42354;Ja;772;2000;2000;0;4;0;0;525;199;N1;r. schutbord;2800;2EKE1-SA;e4*2007/46*0405*01;LN4C1280N;NEB14SA5;0;0.05;325;Nee;Nee;Nee;4800;0;2022;Logisch;00;Ja;2023-07-21T00:00:00.000;2018-01-04T00:00:00.000;2012-05-15T00:00:00.000;2012-05-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0.00;0;0;0;0;0;0;0;0
