;kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;type_gasinstallatie;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;zuinigheidsclassificatie;maximum_ondersteunende_snelheid;maximale_constructiesnelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;europese_voertuigcategorie_toevoeging;europese_uitvoeringcategorie_toevoeging
805;01GVV1;Personenauto;BMW;3ER REIHE;20230930;20130622;sedan;ZWART;Niet geregistreerd;4;1335;1435;20080919;20080919;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-09-30T00:00:00.000;2013-06-22T00:00:00.000;2008-09-19T00:00:00.000;2008-09-19T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1880;0;3205;6806;5;1995;1880;695;1250;33948;390L;e1*2001/116*0308*08;VF51;AA;0;A;0;0;0;0;0;0
806;01GXHD;Personenauto;BMW;3ER REIHE;20230524;20171006;coupe;GRIJS;Niet geregistreerd;6;1394;1494;20010412;20010412;Geen verstrekking in Open Data;Ja;2;4;M1;r. op schroefveerkoker onder motorkap;0;0.10;273;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-24T00:00:00.000;2017-10-06T00:00:00.000;2001-04-12T00:00:00.000;2001-04-12T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;449;0;1785;0;3260;8787;5;2793;1785;680;1400;0;0;0;0;0;0;C;0;0;20220406;2022-04-06T00:00:00.000;0;0
807;01GXJX;Personenauto;BMW;Z3;20230905;20010517;cabriolet;ZWART;Niet geregistreerd;4;1150;1250;19960624;20010427;Geen verstrekking in Open Data;Ja;2;4;M1;midden tegen schutbord onder motorkap;0;0.00;245;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-09-05T00:00:00.000;2001-05-17T00:00:00.000;1996-06-24T00:00:00.000;2001-04-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;1425;1;0;9695;0;0;1425;0;0;0;0;e1*93/81*0029*00;CH71;1;0;0;0.00;0;0;0;0;0
808;01GXP9;Personenauto;BMW;3ER REIHE;20231004;20081004;coupe;BLAUW;Niet geregistreerd;4;1365;1465;20081004;20081004;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;0;0.09;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-10-04T00:00:00.000;2008-10-04T00:00:00.000;2008-10-04T00:00:00.000;2008-10-04T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;458;0;1840;0;3415;13507;4;1995;1840;695;1500;57533;392C;e1*2001/116*0346*09;WA71;AB;0;B;0;0;0;0;0;0
809;01GZB4;Personenauto;BMW;X REIHE;20230619;20190628;terreinvoertuig;GRIJS;Niet geregistreerd;4;1630;1730;20060601;20080925;Geen verstrekking in Open Data;Ja;4;4;M1;by r. schroefveerkoker onder motorkap;0;0.06;279;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-06-19T00:00:00.000;2019-06-28T00:00:00.000;2006-06-01T00:00:00.000;2008-09-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;457;0;2200;0;3875;11721;5;1995;2200;720;1600;0;X83;e1*2001/116*0249*06;PA31;01;0;D;0.00;0;0;0;0;0
810;01GZJF;Personenauto;BMW;3ER REIHE;20230206;20090921;sedan;GRIJS;Niet geregistreerd;4;1260;1360;20010426;20010426;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.06;273;Nee;Nee;Nee;2021;Geen oordeel;07;Ja;2023-02-06T00:00:00.000;2009-09-21T00:00:00.000;2001-04-26T00:00:00.000;2001-04-26T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;447;0;1785;1;3110;7768;5;1895;1785;670;1250;0;0;e1*98/14*0097*08;AL11;01;0;C;0;0;0;0;0;0
811;01GZPF;Personenauto;BMW;3ER REIHE;20230723;20070713;sedan;GRIJS;Niet geregistreerd;4;1260;1360;20010502;20010502;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.06;273;Nee;Ja;Nee;2022;Geen oordeel;07;Ja;2023-07-23T00:00:00.000;2007-07-13T00:00:00.000;2001-05-02T00:00:00.000;2001-05-02T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;447;0;1785;1;3260;8554;5;1895;1785;680;1400;0;0;e1*98/14*0097*08;AL31;01;0;C;0;0;0;0;0;0
812;01GZZ8;Personenauto;BMW;3ER REIHE;20220728;20220722;sedan;GRIJS;Niet geregistreerd;4;1335;1435;20070330;20081002;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;276;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2022-07-28T00:00:00.000;2022-07-22T00:00:00.000;2007-03-30T00:00:00.000;2008-10-02T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1880;0;3205;10581;5;1995;1880;695;1250;0;0;e1*2001/116*0308*05;VA51;01;0;C;0;0;0;0;0;0
813;01HBH3;Personenauto;BMW;3ER REIHE;20221015;20220318;stationwagen;GRIJS;Niet geregistreerd;4;1405;1505;20081015;20081015;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.08;276;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-10-15T00:00:00.000;2022-03-18T00:00:00.000;2008-10-15T00:00:00.000;2008-10-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1970;0;3445;9051;5;1995;1970;695;1400;42511;390L;e1*2001/116*0308*08;VR91;AA;0;A;0;0;0;0;0;0
814;01HBL8;Personenauto;BMW;3ER REIHE;20221020;20210220;coupe;GRIJS;Niet geregistreerd;6;1440;1540;20030407;20081007;Geen verstrekking in Open Data;Ja;2;4;M1;r. op schroefveerkoker onder motorkap;0;0.11;273;Nee;Nee;Nee;2021;Geen oordeel;05;Ja;2022-10-20T00:00:00.000;2021-02-20T00:00:00.000;2003-04-07T00:00:00.000;2008-10-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;449;0;1965;0;3740;15479;5;2979;1965;730;1700;0;0;e1*2001/116*0112*10;BD51;32;0;E;0;0;0;0;0;0
815;01HBL9;Personenauto;BMW;X3 3.0I;20230324;20200409;stationwagen;BLAUW;Niet geregistreerd;6;1615;1715;20050630;20081018;Geen verstrekking in Open Data;Ja;4;4;M1;r. schutbord motorruimte;0;0.12;280;Nee;Nee;Nee;2022;Geen oordeel;05;Ja;2023-03-24T00:00:00.000;2020-04-09T00:00:00.000;2005-06-30T00:00:00.000;2008-10-18T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;2400;0;0;12504;5;2996;2400;720;2000;0;0;0;0;0;0;0;0;0;0;0;0;0
816;01HBSX;Personenauto;BMW;Z REIHE;20230820;20030108;cabriolet;ZWART;Niet geregistreerd;4;1195;1295;20010525;20010525;Geen verstrekking in Open Data;Ja;2;4;M1;midden tegen schutbord onder motorkap;0;0.07;245;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-08-20T00:00:00.000;2003-01-08T00:00:00.000;2001-05-25T00:00:00.000;2001-05-25T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;405;0;1490;1;0;8555;2;1895;1490;0;0;0;0;e1*98/14*0029*11;CM11;01;0;D;0;0;0;0;0;0
817;01HBX7;Personenauto;BMW;3ER REIHE;20230203;20120720;sedan;GRIJS;Niet geregistreerd;4;1335;1435;20081016;20081016;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-02-03T00:00:00.000;2012-07-20T00:00:00.000;2008-10-16T00:00:00.000;2008-10-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1880;0;3205;9386;5;1995;1880;695;1250;43788;390L;e1*2001/116*0308*10;PF51;AA;0;A;0;0;0;0;0;0
818;01HDK6;Personenauto;BMW;3ER REIHE;20230307;20220112;stationwagen;ZWART;Niet geregistreerd;4;1500;1600;20041206;20081016;Geen verstrekking in Open Data;Nee;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;273;Ja;Ja;Nee;2022;Geen oordeel;05;Nee;2023-03-07T00:00:00.000;2022-01-12T00:00:00.000;2004-12-06T00:00:00.000;2008-10-16T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;448;0;2025;0;3700;13167;5;1995;2025;720;1600;0;0;e1*98/14*0097*16;AP71;02;0;F;0;0;0;0;0;0
819;01HDL2;Personenauto;BMW;1ER REIHE;20221210;20210301;stationwagen;GROEN;Niet geregistreerd;4;1240;1340;20081024;20081024;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;266;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-12-10T00:00:00.000;2021-03-01T00:00:00.000;2008-10-24T00:00:00.000;2008-10-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5672;5;1599;1765;650;1200;27657;187;e1*2001/116*0287*15;UE31;AJ;0;B;0;0;0;0;0;0
820;01HDLK;Personenauto;BMW;3ER REIHE;20230204;20200707;coupe;BLAUW;Niet geregistreerd;4;1260;1360;20010529;20010529;Geen verstrekking in Open Data;Ja;2;4;M1;r. op schroefveerkoker onder motorkap;0;0.06;273;Nee;Ja;Nee;2022;Logisch;00;Ja;2023-02-04T00:00:00.000;2020-07-07T00:00:00.000;2001-05-29T00:00:00.000;2001-05-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;449;0;1785;1;3260;9097;5;1895;1785;680;1400;0;0;e1*98/14*0112*05;BL31;01;0;C;0;0;0;0;0;0
821;01HDNN;Personenauto;BMW;5ER REIHE;20230524;20210224;sedan;GRIJS;Niet geregistreerd;6;1505;1605;20010606;20010606;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.09;283;Nee;Ja;Nee;2022;Logisch;00;Ja;2023-05-24T00:00:00.000;2021-02-24T00:00:00.000;2001-06-06T00:00:00.000;2001-06-06T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;478;0;2040;1;4030;12700;5;2494;2040;750;1900;0;0;e1*98/14*0028*14;DT41;01;0;E;0;0;0;0;0;0
822;01HDP5;Personenauto;BMW;1ER REIHE;20230519;20220520;stationwagen;WIT;Niet geregistreerd;4;1230;1330;20081030;20081030;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-19T00:00:00.000;2022-05-20T00:00:00.000;2008-10-30T00:00:00.000;2008-10-30T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1755;0;3030;5663;5;1599;1755;650;1200;27622;187;e1*2001/116*0287*12;UB71;AA;0;B;0;0;0;0;0;0
823;01HDZ8;Personenauto;BMW;3ER REIHE;20221029;20081029;stationwagen;ZWART;Niet geregistreerd;6;1530;1630;20081029;20081029;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.12;276;Nee;Nee;Nee;2022;Onlogisch;04;Ja;2022-10-29T00:00:00.000;2008-10-29T00:00:00.000;2008-10-29T00:00:00.000;2008-10-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;2095;0;3870;18330;5;2996;2095;750;1700;73955;390L;e1*2001/116*0308*10;UV51;AB;0;C;0;0;0;0;0;0
824;01HFK5;Personenauto;BMW;3ER REIHE;20220922;20200430;stationwagen;ZWART;Niet geregistreerd;4;1480;1580;20081031;20081031;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.08;276;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-09-22T00:00:00.000;2020-04-30T00:00:00.000;2008-10-31T00:00:00.000;2008-10-31T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;2045;0;3720;11844;5;1995;2045;745;1600;48804;390L;e1*2001/116*0308*08;VU51;AA;0;B;0;0;0;0;0;0
825;01HFLF;Personenauto;BMW;318I U9;20020522;20010703;sedan;GRIJS;Niet geregistreerd;4;1170;1270;19920423;20010611;Geen verstrekking in Open Data;Nee;4;4;M1;r. in watergoot v. voorruit;0;0.07;270;Nee;Nee;Nee;0;Niet geregistreerd;NG;Ja;2002-05-22T00:00:00.000;2001-07-03T00:00:00.000;1992-04-23T00:00:00.000;2001-06-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;1600;0;2800;6381;0;1796;1600;500;1200;0;0;0;0;0;0;0;0;0;0;0;0;0
826;01HFPJ;Personenauto;BMW;Z REIHE;20221001;20070402;cabriolet;GRIJS;Niet geregistreerd;6;1245;1345;20010614;20010614;Geen verstrekking in Open Data;Ja;2;4;M1;midden tegen schutbord onder motorkap;0;0.09;245;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-10-01T00:00:00.000;2007-04-02T00:00:00.000;2001-06-14T00:00:00.000;2001-06-14T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;405;0;1540;1;0;10444;2;2171;1540;0;0;0;0;e1*98/14*0029*12;CN11;01;0;F;0;0;0;0;0;0
827;01HFV5;Personenauto;BMW;3ER REIHE;20221123;20220704;stationwagen;BLAUW;Niet geregistreerd;4;1405;1505;20081107;20081107;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.08;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-11-23T00:00:00.000;2022-07-04T00:00:00.000;2008-11-07T00:00:00.000;2008-11-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1970;0;3445;9002;5;1995;1970;695;1400;42323;390L;e1*2001/116*0308*08;VR91;AA;0;A;0;0;0;0;0;0
828;01HGD8;Personenauto;BMW;3ER REIHE;20221109;20110218;sedan;GROEN;Niet geregistreerd;4;1365;1465;20081107;20081107;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;276;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-09T00:00:00.000;2011-02-18T00:00:00.000;2008-11-07T00:00:00.000;2008-11-07T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1910;0;3385;8792;5;1995;1910;695;1400;41522;390L;e1*2001/116*0308*10;PF51;AB;0;A;0;0;0;0;0;0
829;01HGJ4;Personenauto;BMW;3ER REIHE;20230410;20170224;stationwagen;ZWART;Niet geregistreerd;4;1495;1595;20081111;20081111;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.08;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-10T00:00:00.000;2017-02-24T00:00:00.000;2008-11-11T00:00:00.000;2008-11-11T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;2060;0;3735;12229;5;1995;2060;745;1600;50272;390L;e1*2001/116*0308*08;VU51;AB;0;B;0;0;0;0;0;0
830;01HGLP;Personenauto;BMW;X REIHE;20230713;20220823;stationwagen;GRIJS;Niet geregistreerd;6;2030;2130;20010629;20010629;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.08;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-13T00:00:00.000;2022-08-23T00:00:00.000;2001-06-29T00:00:00.000;2001-06-29T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;0;0;2655;1;5075;16909;5;2979;2655;750;2300;0;0;e1*98/14*0153*04;FA51;04;0;G;0;0;0;0;0;0
831;01HGN4;Personenauto;BMW;5ER REIHE;20221215;20081110;stationwagen;ZWART;Niet geregistreerd;6;1535;1635;20051116;20081110;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.08;289;Nee;Nee;Nee;2021;Geen oordeel;05;Ja;2022-12-15T00:00:00.000;2008-11-10T00:00:00.000;2005-11-16T00:00:00.000;2008-11-10T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2160;0;3820;13596;5;2497;2160;750;1600;0;0;e1*2001/116*0230*05;NL31;31;0;C;0;0;0;0;0;0
832;01HGT9;Personenauto;BMW;3ER REIHE;20230517;20220815;sedan;GRIJS;Niet geregistreerd;4;1405;1505;20081115;20081115;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-17T00:00:00.000;2022-08-15T00:00:00.000;2008-11-15T00:00:00.000;2008-11-15T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;1950;0;3625;9028;5;1995;1950;745;1600;40033;390L;e1*2001/116*0308*10;PN11;5C;0;A;0;0;0;0;0;0
833;01HHHG;Personenauto;BMW;3ER REIHE;20230425;20161201;hatchback;GRIJS;Niet geregistreerd;4;1275;1375;20010706;20010706;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;0;0.06;273;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-25T00:00:00.000;2016-12-01T00:00:00.000;2001-07-06T00:00:00.000;2001-07-06T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;426;0;1800;1;3125;6538;5;1796;1800;670;1250;0;0;e1*98/14*0167*01;AT51;01;0;B;0;0;0;0;0;0
834;01HHKT;Personenauto;BMW;3ER REIHE;20200829;20201009;sedan;BLAUW;Niet geregistreerd;4;1260;1360;20010713;20010713;Geen verstrekking in Open Data;Nee;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.06;273;Nee;Ja;Nee;2020;Logisch;00;Ja;2020-08-29T00:00:00.000;2020-10-09T00:00:00.000;2001-07-13T00:00:00.000;2001-07-13T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;447;0;1785;1;3260;8629;5;1895;1785;680;1400;0;0;e1*98/14*0097*08;AL31;01;0;C;0;0;0;0;0;0
835;01HHNN;Personenauto;BMW;5ER REIHE;20221024;20070822;sedan;GRIJS;Niet geregistreerd;6;1570;1670;20010723;20010723;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;0;0.07;283;Nee;Ja;Nee;2021;Logisch;00;Ja;2022-10-24T00:00:00.000;2007-08-22T00:00:00.000;2001-07-23T00:00:00.000;2001-07-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;478;0;2135;1;4010;14566;5;2497;2135;750;1800;0;0;e1*98/14*0028*14;DL91;01;0;D;0;0;0;0;0;0
